overview,original_title,poster_path
"Freed after a lengthy term in a juvenile detention center, convicted child killer Jack Burridge (Andrew Garfield) finds work as a deliveryman and begins dating co-worker Michelle (Katie Lyons). While out on the road one day, the young Englishman notices a distressed child, and, after reuniting the girl with her family, becomes a local celebrity. But, when a local newspaper unearths his past, Jack must cope with the anger of citizens who fear for the safety of their children.Who decides who gets a second chance?",Boy A,https://image.tmdb.org/t/p/original//dfX5bbDmOpqiMge49W5wjUPrUz0.jpg
"When new kid in town Ed Wallis is given an assignment to interview an older person, he turns to his mysterious neighbor, Ashby Holt for help.  That new connection leads to unexpected journeys for both of them, as Ashby – who turns out to be a retired CIA assassin – deals with a terminal prognosis, and Ed deals with adjusting to life with his newly single mom and developing relationship with a brainy classmate, Eloise.Life is about knowing how to take a hit.",Ashby,https://image.tmdb.org/t/p/original//hQDEvfqoYD33JnMWKccVDeWOkVG.jpg
"Jackie Justice is a mixed martial arts fighter who leaves the sport in disgrace. Down on her luck and simmering with rage and regret years after the fight, she's coaxed into a brutal underground fight by her manager and boyfriend Desi and grabs the attention of a fight league promoter who promises Jackie a life back in the Octagon. But the road to redemption becomes unexpectedly personal when Manny - the son she gave up as an infant - shows up at her doorstep. A triumphant story of a fighter who reclaims her power, in and out of the ring, when everyone has counted her outIt's not a second chance. It's a last chance.",Bruised,https://image.tmdb.org/t/p/original//axibOQF9QnThrr8M37ufAYurP4R.jpg
"Will is looking for an escape from his family when he encounters Lee, the school bully. Armed with a video camera and a copy of Rambo, Lee plans to make his own action-packed video epic.Make Believe. Not War.",Son of Rambow,https://image.tmdb.org/t/p/original//hOCdlpTs91eDohj5LhCGQF4bxqe.jpg
"The battle of Red Cliff continues and the alliance between Xu and East Wu is fracturing.  With Cao Cao's massive forces on their doorstep, will the kingdoms of Xu and East Wu survive?Destiny Lies In The Wind.",赤壁2：決戰天下,https://image.tmdb.org/t/p/original//h4WZHa5K941lAthsa29g0RFJJtV.jpg
"Timmy Robinson's best friend in the whole wide world is a six-foot tall rotting zombie named Fido. But when Fido eats the next-door neighbor, Mom and Dad hit the roof, and Timmy has to go to the ends of the earth to keep Fido a part of the family. A boy-and-his-dog movie for grown ups, ""Fido"" will rip your heart out.Good dead are hard to find",Fido,https://image.tmdb.org/t/p/original//btzm8jNgddSn7jLQ6l1WWXs1JI3.jpg
"While doing a series of reports on alternative energy sources, opportunistic reporter Kimberly Wells witnesses an accident at a nuclear power plant. Wells is determined to publicize the incident, but soon finds herself entangled in a sinister conspiracy to keep the full impact of the incident a secret.Sometimes it’s too late to tell the truth.",The China Syndrome,https://image.tmdb.org/t/p/original//uHwwQIlt4XwpTFhX9ZT1A8xSW7F.jpg
"In the adorably different town of Uglyville, weirdness is celebrated, strangeness is special and beauty is embraced as more than meets the eye. After traveling to the other side of a mountain, Moxy and her UglyDoll friends discover Perfection -- a town where more conventional dolls receive training before entering the real world to find the love of a child.A classic under(doll) story.",UglyDolls,https://image.tmdb.org/t/p/original//p97LQ1TL95mptVL2AS8Rz1cJCQg.jpg
A hopeful young starlet uncovers the ominous origins of the Hollywood elite and enters into a deadly agreement in exchange for fame and fortune.She would kill to be famous.,Starry Eyes,https://image.tmdb.org/t/p/original//z5tlfzdUpcI0xD1eagxdlmDwFvp.jpg
"Something sinister has come to the shores of Erin Island, unbeknownst to the quaint population of this sleepy fishing village resting somewhere off Ireland’s coast. First, some fishermen go missing. Then there is the rash of whale carcasses suddenly washing up on the beach. When the murders start, it’s up to two mismatched cops – an irresponsible alcoholic and his new partner, a by-the-book woman from the mainland – to protect the townsfolk from the giant, bloodsucking, tentacled aliens that prey upon them. Their only weapon, they discover, is booze. If they want to survive the creatures’ onslaught, everyone will have to get very, very drunk!For the locals on Erin Island, it's last orders.",Grabbers,https://image.tmdb.org/t/p/original//dGAIjxYqP9YBLHeAmaE1NstSnqW.jpg
"Mary Surratt is the lone female charged as a co-conspirator in the assassination trial of Abraham Lincoln. As the whole nation turns against her, she is forced to rely on her reluctant lawyer to uncover the truth and save her life.One bullet killed the President. But not one man.",The Conspirator,https://image.tmdb.org/t/p/original//qaUALpadysRP794bGC3rFfHoZOs.jpg
The story of 14th century Czech icon and warlord Jan Zizka who defeated armies of the Teutonic Order and the Holy Roman Empire.For honor. For justice. For freedom.,Medieval,https://image.tmdb.org/t/p/original//eeUNWsdoiOijOZAMaWFDA5Pb1n8.jpg
"A light hearted comedy about the beginnings of Professional American Football. When a decorated war hero and college all star is tempted into playing professional football. Everyone see the chance to make some big money, but when a reporter digs up some dirt on the war hero... everyone could lose out.If Love Is a Game, Who'll Make the First Pass?",Leatherheads,https://image.tmdb.org/t/p/original//dl2yu8iuwG3dqbpjalm2odadRaH.jpg
"Awkward, isolated and disapproving of most of the people around her, a precocious 19-year-old genius is challenged to put her convictions to the test by venturing out on to the NYC dating scene.Live your life before it passes you by",Carrie Pilby,https://image.tmdb.org/t/p/original//IHuNvCTOsSox1Gj4ykHImrC5EL.jpg
"In the near future, breathable air is nonexistent. Virtually all of humanity has disappeared, and those chosen to reestablish society reside in a controlled state of suspended animation. Two engineers tasked with guarding the last hope for mankind struggle to preserve their own sanity and lives while administering to the vital task at hand.Two men. One Task: save humankind.",Air,https://image.tmdb.org/t/p/original//vs7xGGYZltIZuLTcCgDp73tTJYn.jpg
"It’s the dawn of a new age of heroes, and Metropolis has just met its first. But as Daily Planet intern Clark Kent – working alongside reporter Lois Lane – secretly wields his alien powers of flight, super-strength and x-ray vision in the battle for good, there’s even greater trouble on the horizon.Before he was the Man of Steel, he was the Man of Tomorrow.",Superman: Man of Tomorrow,https://image.tmdb.org/t/p/original//n9GtiJiBETVFayQy7YnVdF9AucU.jpg
"In 1818, high-spirited young Fanny Brawne finds herself increasingly intrigued by the handsome but aloof poet John Keats, who lives next door to her family friends the Dilkes. After reading a book of his poetry, she finds herself even more drawn to the taciturn Keats. Although he agrees to teach her about poetry, Keats cannot act on his reciprocated feelings for Fanny, since as a struggling poet he has no money to support a wife.First love burns brightest.",Bright Star,https://image.tmdb.org/t/p/original//csN6y4nq2kaBiegHaGw0DGp4plf.jpg
"Burn the Stage: the Movie is the first movie from BTS, going behind-the-scenes of the BTS WINGS TOUR to reveal the full story of the band’s meteoric rise to fame. This unmissable film provides an intimate look at what happens when the most successful global boy band of all time breaks down barriers and invades the mainstream music scene. Exclusive tour footage and brand-new one-on-one interviews with BTS members give fans an unprecedented glimpse into their lives and an opportunity for everyone to celebrate together worldwide.From the deserts to the seas, we were always together.",번 더 스테이지: 더 무비,https://image.tmdb.org/t/p/original//pJKy1yvnKh8UjcuYeG3Rt35xHFA.jpg
Two emotionally unavailable men attempt a relationship.A romantic comedy that gives you all the feels.,Bros,https://image.tmdb.org/t/p/original//op02Hv5i4Z049nGJYmk6BScRqHO.jpg
An illustrious British boarding school becomes a bloody battleground when a mysterious sinkhole appears at a nearby fracking site unleashing unspeakable horror.Bloodius. Hellius. Maximus.,Slaughterhouse Rulez,https://image.tmdb.org/t/p/original//wfLzocgEa7DDQAJWeorEiDFx9WM.jpg
"In the 1820s, a taciturn loner and skilled cook travels west to Oregon Territory, where he meets a Chinese immigrant also seeking his fortune. Soon the two team up on a dangerous scheme to steal milk from the wealthy landowner’s prized Jersey cow – the first, and only, in the territory.A simple western about the origin of the American Dream.",First Cow,https://image.tmdb.org/t/p/original//yS41crZ1i0fFxCQbuL7I1Y1VBwm.jpg
This all-female horror anthology features four dark tales from four fiercely talented women.Four deadly tales by four killer women,XX,https://image.tmdb.org/t/p/original//drcIFTEIBnWI4G3OQt6rXOI8hf4.jpg
A group of women in an isolated religious colony struggle to reconcile their faith with a series of sexual assaults committed by the colony's men.Do nothing. Stay and fight. Leave.,Women Talking,https://image.tmdb.org/t/p/original//fIrFR0eTpdNV1AtuZKa0Q7sRAH2.jpg
"The story of Elliot Tiber and his family, who inadvertently played a pivotal role in making the famed Woodstock Music and Arts Festival into the happening that it was. When Elliot hears that a neighboring town has pulled the permit on a hippie music festival, he calls the producers thinking he could drum up some much-needed business for his parents' run-down motel. Three weeks later, half a million people are on their way to his neighbor’s farm in White Lake, New York, and Elliot finds himself swept up in a generation-defining experience that would change his life–and American culture–forever.A generation began in his backyard.",Taking Woodstock,https://image.tmdb.org/t/p/original//nfvmClvZE7KhIqB74OAgLQ2L6KW.jpg
